ApplNo,ProductNo,Form,Strength,ReferenceDrug,DrugName,ActiveIngredient,ReferenceStandard,
212485,1,LOTION;TOPICAL,0.50%,0,IVERMECTIN,IVERMECTIN,0,
212486,1,OINTMENT;TOPICAL,5%,0,LIDOCAINE,LIDOCAINE,0,
212487,1,TABLET;ORAL,EQ 100MG BASE,0,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,0,
212489,1,CAPSULE;ORAL,25MG,1,ONGENTYS,OPICAPONE,0,
212489,2,CAPSULE;ORAL,50MG,1,ONGENTYS,OPICAPONE,1,
212490,1,TABLET;ORAL,250MCG,0,ROFLUMILAST,ROFLUMILAST,0,
212490,2,TABLET;ORAL,500MCG,0,ROFLUMILAST,ROFLUMILAST,0,
212491,1,TABLET;ORAL,4MG,0,CYPROHEPTADINE HYDROCHLORIDE,CYPROHEPTADINE HYDROCHLORIDE,0,
212492,1,TABLET;ORAL,500MG,0,AMINOCAPROIC ACID,AMINOCAPROIC ACID,0,
212494,1,SOLUTION;ORAL,0.25GM/ML,0,AMINOCAPROIC ACID,AMINOCAPROIC ACID,0,
212495,1,OINTMENT;TOPICAL,5%,0,ACYCLOVIR,ACYCLOVIR,0,
212500,1,"TABLET, DELAYED RELEASE;ORAL",100MG,0,POSACONAZOLE,POSACONAZOLE,0,
212501,1,SOLUTION;INTRAVENOUS,500MG/2.5ML (200MG/ML),1,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,1,
212501,2,SOLUTION;INTRAVENOUS,1GM/5ML (200MG/ML),1,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,1,
212501,3,SOLUTION;INTRAVENOUS,2GM/10ML (200MG/ML),1,CYCLOPHOSPHAMIDE,CYCLOPHOSPHAMIDE,1,
212504,1,CAPSULE;ORAL,1GM CONTAINS AT LEAST 900MG OF THE ETHYL ESTERS OF OMEGA-3 FATTY ACIDS,0,OMEGA-3-ACID ETHYL ESTERS,OMEGA-3-ACID ETHYL ESTERS,0,
212507,1,"CAPSULE, DELAYED RELEASE;ORAL",EQ 20MG BASE,0,ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM,0,
212512,1,SOLUTION;INTRAVENOUS,5MG/10ML (0.5MG/ML),0,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,0,
212512,2,SOLUTION;INTRAVENOUS,10MG/10ML (1MG/ML),0,NEOSTIGMINE METHYLSULFATE,NEOSTIGMINE METHYLSULFATE,0,
212513,1,POWDER;INTRAVENOUS,500MG/VIAL,0,DAPTOMYCIN,DAPTOMYCIN,0,
212514,1,"INJECTABLE, LIPOSOMAL;INJECTION",50MG/VIAL,0,AMPHOTERICIN B,AMPHOTERICIN B,0,
212516,1,"CAPSULE, DELAYED REL PELLETS;ORAL",EQ 20MG BASE,1,DRIZALMA SPRINKLE,DULOXETINE HYDROCHLORIDE,0,
212516,2,"CAPSULE, DELAYED REL PELLETS;ORAL",EQ 30MG BASE,1,DRIZALMA SPRINKLE,DULOXETINE HYDROCHLORIDE,0,
212516,3,"CAPSULE, DELAYED REL PELLETS;ORAL",EQ 40MG BASE,1,DRIZALMA SPRINKLE,DULOXETINE HYDROCHLORIDE,0,
212516,4,"CAPSULE, DELAYED REL PELLETS;ORAL",EQ 60MG BASE,1,DRIZALMA SPRINKLE,DULOXETINE HYDROCHLORIDE,1,
212517,1,TABLET;ORAL,250MG,0,NAPROXEN,NAPROXEN,0,
212517,2,TABLET;ORAL,375MG,0,NAPROXEN,NAPROXEN,0,
212517,3,TABLET;ORAL,500MG,0,NAPROXEN,NAPROXEN,0,
212520,1,SOLUTION/DROPS;OPHTHALMIC,0.10%,1,UPNEEQ,OXYMETAZOLINE HYDROCHLORIDE,1,
212526,1,TABLET;ORAL,50MG,1,PIQRAY,ALPELISIB,0,
212526,2,TABLET;ORAL,150MG,1,PIQRAY,ALPELISIB,0,
212526,3,TABLET;ORAL,200MG,1,PIQRAY,ALPELISIB,1,
212527,1,"TABLET, FOR SUSPENSION; ORAL",EQ 50MG BASE; 300MG; 25MG,0,DOLUTEGRAVIR LAMIVUDINE TENOFOVIR ALAFENAMIDE,DOLUTEGRAVIR LAMIVUDINE TENOFOVIR ALAFENAMIDE,0,
212533,1,SOLUTION;ORAL,1GM/10ML,0,LEVOCARNITINE,LEVOCARNITINE,0,
212535,1,SOLUTION;INTRAVENOUS,500MG/10ML (50MG/ML),1,NOURESS,CYSTEINE HYDROCHLORIDE,0,
212541,1,TABLET;ORAL,500MG,0,PYRAZINAMIDE,PYRAZINAMIDE,0,
212542,1,"TABLET, EXTENDED RELEASE;ORAL",600MG;60MG,0,GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE,GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE,0,
212542,2,"TABLET, EXTENDED RELEASE;ORAL",1.2GM;120MG,0,GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE,GUAIFENESIN; PSEUDOEPHEDRINE HYDROCHLORIDE,0,
212543,1,TABLET;ORAL,2.5MG,0,MIDODRINE HYDROCHLORIDE,MIDODRINE HYDROCHLORIDE,0,
212543,2,TABLET;ORAL,5MG,0,MIDODRINE HYDROCHLORIDE,MIDODRINE HYDROCHLORIDE,0,
212543,3,TABLET;ORAL,10MG,0,MIDODRINE HYDROCHLORIDE,MIDODRINE HYDROCHLORIDE,0,
212544,1,CAPSULE;ORAL,EQ 30MG BASE,0,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,0,
212544,2,CAPSULE;ORAL,EQ 45MG BASE,0,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,0,
212544,3,CAPSULE;ORAL,EQ 75MG BASE,0,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,0,
212548,1,FOR SOLUTION;ORAL,EQ 3GM BASE/PACKET,0,FOSFOMYCIN TROMETHAMINE,FOSFOMYCIN TROMETHAMINE,0,
212555,2,CAPSULE;ORAL,EQ 150MG BASE,0,NINTEDANIB,NINTEDANIB ESYLATE,0,
212557,1,CREAM;TOPICAL,"100,000 UNITS/GM",0,NYSTATIN,NYSTATIN,0,
212560,1,TABLET;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212560,2,TABLET;ORAL,801MG,0,PIRFENIDONE,PIRFENIDONE,0,
212561,1,"TABLET, EXTENDED RELEASE;ORAL",10MEQ,0,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,0,
212561,2,"TABLET, EXTENDED RELEASE;ORAL",20MEQ,0,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,0,
212562,1,"CAPSULE, DELAYED RELEASE;ORAL",EQ 45MG FENOFIBRIC ACID,0,FENOFIBRIC ACID,CHOLINE FENOFIBRATE,0,
212562,2,"CAPSULE, DELAYED RELEASE;ORAL",EQ 135MG FENOFIBRIC ACID,0,FENOFIBRIC ACID,CHOLINE FENOFIBRATE,0,
212568,1,CAPSULE;ORAL,10MG,0,PHENOXYBENZAMINE HYDROCHLORIDE,PHENOXYBENZAMINE HYDROCHLORIDE,0,
212569,1,CAPSULE;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212570,1,TABLET;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212570,2,TABLET;ORAL,801MG,0,PIRFENIDONE,PIRFENIDONE,0,
212571,1,INJECTABLE;INJECTION,EQ 200MCG BASE/50ML (EQ 4MCG BASE/ML),0,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,0,
212571,2,INJECTABLE;INJECTION,EQ 400MCG BASE/100ML (EQ 4MCG BASE/ML),0,DEXMEDETOMIDINE HYDROCHLORIDE,DEXMEDETOMIDINE HYDROCHLORIDE,0,
212576,1,TABLET;ORAL,100MG;35MG,1,INQOVI,CEDAZURIDINE; DECITABINE,1,
212579,1,CAPSULE;ORAL,EQ 150MG BASE,0,ATAZANAVIR SULFATE,ATAZANAVIR SULFATE,0,
212579,2,CAPSULE;ORAL,EQ 200MG BASE,0,ATAZANAVIR SULFATE,ATAZANAVIR SULFATE,0,
212579,3,CAPSULE;ORAL,EQ 300MG BASE,0,ATAZANAVIR SULFATE,ATAZANAVIR SULFATE,0,
212581,1,"AEROSOL, FOAM;TOPICAL",15%,0,AZELAIC ACID,AZELAIC ACID,0,
212582,1,TABLET;ORAL,5MG,0,AMPHETAMINE SULFATE,AMPHETAMINE SULFATE,0,
212582,2,TABLET;ORAL,10MG,0,AMPHETAMINE SULFATE,AMPHETAMINE SULFATE,0,
212587,1,CAPSULE;ORAL,20MG;1.1GM,0,OMEPRAZOLE AND SODIUM BICARBONATE,OMEPRAZOLE; SODIUM BICARBONATE,0,
212587,2,CAPSULE;ORAL,40MG;1.1GM,0,OMEPRAZOLE AND SODIUM BICARBONATE,OMEPRAZOLE; SODIUM BICARBONATE,0,
212589,1,"TABLET, EXTENDED RELEASE;ORAL",324MG,0,QUINIDINE GLUCONATE,QUINIDINE GLUCONATE,0,
212591,1,INJECTABLE;INJECTION,0.2MG/ML,0,GLYCOPYRROLATE,GLYCOPYRROLATE,0,
212592,1,SOLUTION/DROPS;OPHTHALMIC,EQ 0.25% BASE,0,TIMOLOL MALEATE,TIMOLOL MALEATE,0,
212592,2,SOLUTION/DROPS;OPHTHALMIC,EQ 0.5% BASE,0,TIMOLOL MALEATE,TIMOLOL MALEATE,0,
212593,1,SOLUTION;INTRAVENOUS,20UNITS/ML (20UNITS/ML),1,VASOPRESSIN,VASOPRESSIN,1,
212595,1,"FOR SUSPENSION, EXTENDED RELEASE;ORAL",500MG/5ML,1,RIOMET ER,METFORMIN HYDROCHLORIDE,0,
212598,1,"CAPSULE, DELAYED RELEASE;ORAL",EQ 45MG FENOFIBRIC ACID,0,FENOFIBRIC ACID,CHOLINE FENOFIBRATE,0,
212598,2,"CAPSULE, DELAYED RELEASE;ORAL",EQ 135MG FENOFIBRIC ACID,0,FENOFIBRIC ACID,CHOLINE FENOFIBRATE,0,
212600,1,CAPSULE;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212601,1,TABLET;ORAL,200MG,0,ENTACAPONE,ENTACAPONE,0,
212602,1,TABLET;ORAL,625MG,0,COLESEVELAM HYDROCHLORIDE,COLESEVELAM HYDROCHLORIDE,0,
212604,1,SOLUTION;ORAL,20MG/ML,0,PREGABALIN,PREGABALIN,0,
212608,1,TABLET;ORAL,100MG,1,AYVAKIT,AVAPRITINIB,0,
212608,2,TABLET;ORAL,200MG,1,AYVAKIT,AVAPRITINIB,0,
212608,3,TABLET;ORAL,300MG,1,AYVAKIT,AVAPRITINIB,1,
212608,4,TABLET;ORAL,25MG,1,AYVAKIT,AVAPRITINIB,0,
212608,5,TABLET;ORAL,50MG,1,AYVAKIT,AVAPRITINIB,0,
212610,1,CAPSULE;ORAL,EQ 50MG BASE,0,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,0,
212610,2,CAPSULE;ORAL,EQ 100MG BASE,0,DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,0,
212612,1,INJECTABLE;INJECTION,0.2MG/ML,0,GLYCOPYRROLATE,GLYCOPYRROLATE,0,
212613,1,INJECTABLE;INJECTION,250MCG/0.5ML,0,GANIRELIX ACETATE,GANIRELIX ACETATE,0,
212614,1,"TABLET, EXTENDED RELEASE;ORAL",5MG;2.5MG;1GM,1,TRIJARDY XR,EMPAGLIFLOZIN; LINAGLIPTIN; METFORMIN HYDROCHLORIDE,0,
212614,2,"TABLET, EXTENDED RELEASE;ORAL",10MG;5MG;1GM,1,TRIJARDY XR,EMPAGLIFLOZIN; LINAGLIPTIN; METFORMIN HYDROCHLORIDE,0,
212614,3,"TABLET, EXTENDED RELEASE;ORAL",12.5MG;2.5MG;1GM,1,TRIJARDY XR,EMPAGLIFLOZIN; LINAGLIPTIN; METFORMIN HYDROCHLORIDE,0,
212614,4,"TABLET, EXTENDED RELEASE;ORAL",25MG;5MG;1GM,1,TRIJARDY XR,EMPAGLIFLOZIN; LINAGLIPTIN; METFORMIN HYDROCHLORIDE,1,
212615,1,TABLET;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212615,2,TABLET;ORAL,801MG,0,PIRFENIDONE,PIRFENIDONE,0,
212616,1,SOLUTION/DROPS;OPHTHALMIC,EQ 0.5% BASE,0,MOXIFLOXACIN HYDROCHLORIDE,MOXIFLOXACIN HYDROCHLORIDE,0,
212619,1,TABLET;ORAL,5MG,0,AMPHETAMINE SULFATE,AMPHETAMINE SULFATE,0,
212619,2,TABLET;ORAL,10MG,0,AMPHETAMINE SULFATE,AMPHETAMINE SULFATE,0,
212623,1,TABLET;ORAL,500MG,0,METHOCARBAMOL,METHOCARBAMOL,0,
212623,2,TABLET;ORAL,750MG,0,METHOCARBAMOL,METHOCARBAMOL,0,
212624,1,CAPSULE;ORAL,EQ 10MG BASE,0,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,0,
212624,2,CAPSULE;ORAL,EQ 25MG BASE,0,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,0,
212624,3,CAPSULE;ORAL,EQ 50MG BASE,0,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,0,
212624,4,CAPSULE;ORAL,EQ 75MG BASE,0,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,0,
212624,5,CAPSULE;ORAL,EQ 100MG BASE,0,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,0,
212625,1,TABLET;ORAL,12.5MG,0,NALOXEGOL,NALOXEGOL,0,
212625,2,TABLET;ORAL,25MG,0,NALOXEGOL,NALOXEGOL,0,
212626,1,FOR SOLUTION;ORAL,500MG/PACKET,0,VIGABATRIN,VIGABATRIN,0,
212628,1,SOLUTION/DROPS;OPHTHALMIC,0.30%,0,TOBRAMYCIN,TOBRAMYCIN,0,
212630,1,TABLET;ORAL,10MG,0,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,0,
212630,2,TABLET;ORAL,25MG,0,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,0,
212630,3,TABLET;ORAL,50MG,0,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,0,
212630,4,TABLET;ORAL,100MG,0,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,0,
212630,5,TABLET;ORAL,200MG,0,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,0,
212631,1,TABLET;ORAL,2.5MG,0,DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,0,
212631,2,TABLET;ORAL,5MG,0,DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,0,
212631,3,TABLET;ORAL,10MG,0,DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,0,
212632,1,CAPSULE;ORAL,250MG,0,FLUCYTOSINE,FLUCYTOSINE,0,
212632,2,CAPSULE;ORAL,500MG,0,FLUCYTOSINE,FLUCYTOSINE,0,
212635,1,CAPSULE;ORAL,250MG,0,TETRACYCLINE HYDROCHLORIDE,TETRACYCLINE HYDROCHLORIDE,0,
212635,2,CAPSULE;ORAL,500MG,0,TETRACYCLINE HYDROCHLORIDE,TETRACYCLINE HYDROCHLORIDE,0,
212638,1,INJECTABLE;INJECTION,20MG/ML,0,SUCCINYLCHOLINE CHLORIDE,SUCCINYLCHOLINE CHLORIDE,0,
212639,1,SOLUTION/DROPS;OPHTHALMIC,EQ 2% BASE,0,DORZOLAMIDE HYDROCHLORIDE,DORZOLAMIDE HYDROCHLORIDE,0,
212640,1,FILM;ORAL,50MG,1,EXSERVAN,RILUZOLE,1,
212642,1,SOLUTION;INTRAVENOUS,30ML (0.5-5mCi/mL),1,GALLIUM GA 68 GOZETOTIDE,GALLIUM GA-68 GOZETOTIDE,1,
212643,1,SOLUTION;INTRAVENOUS,20ML (0.5-5mCi/mL),1,GALLIUM GA 68 GOZETOTIDE,GALLIUM GA-68 GOZETOTIDE,1,
212645,1,"TABLET, EXTENDED RELEASE;ORAL",EQ 12.5MG BASE,0,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,0,
212645,2,"TABLET, EXTENDED RELEASE;ORAL",EQ 25MG BASE,0,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,0,
212645,3,"TABLET, EXTENDED RELEASE;ORAL",EQ 37.5MG BASE,0,PAROXETINE HYDROCHLORIDE,PAROXETINE HYDROCHLORIDE,0,
212646,1,GEL;TOPICAL,1%,0,METRONIDAZOLE,METRONIDAZOLE,0,
212649,1,SOLUTION;INTRAVENOUS,50MG/ML (50MG/ML),0,EPHEDRINE SULFATE,EPHEDRINE SULFATE,0,
212650,1,TABLET;ORAL,8MG,0,RAMELTEON,RAMELTEON,0,
212654,1,TABLET;ORAL,25MG,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,0,
212654,2,TABLET;ORAL,10MG,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,0,
212654,3,TABLET;ORAL,50MG,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,0,
212654,4,TABLET;ORAL,75MG,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,0,
212654,5,TABLET;ORAL,100MG,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,0,
212654,6,TABLET;ORAL,150MG,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,0,
212667,1,POWDER;INTRAVENOUS,350MG/VIAL,0,DAPTOMYCIN,DAPTOMYCIN,0,
212668,1,INJECTABLE;INJECTION,50MG/5ML (10MG/ML),0,ROCURONIUM BROMIDE,ROCURONIUM BROMIDE,0,
212668,2,INJECTABLE;INJECTION,100MG/10ML (10MG/ML),0,ROCURONIUM BROMIDE,ROCURONIUM BROMIDE,0,
212669,1,TABLET;ORAL,90MG,0,DEFERASIROX,DEFERASIROX,0,
212669,2,TABLET;ORAL,180MG,0,DEFERASIROX,DEFERASIROX,0,
212669,3,TABLET;ORAL,360MG,0,DEFERASIROX,DEFERASIROX,0,
212670,1,"TABLET, EXTENDED RELEASE;ORAL",600MG,0,ZILEUTON,ZILEUTON,0,
212676,1,INJECTABLE;INJECTION,100MG/ML,0,TRANEXAMIC ACID,TRANEXAMIC ACID,0,
212678,1,TABLET;ORAL,2.5MG;6.25MG,0,BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDE,BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE,0,
212678,2,TABLET;ORAL,5MG;6.25MG,0,BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDE,BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE,0,
212678,3,TABLET;ORAL,10MG;6.25MG,0,BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDE,BISOPROLOL FUMARATE; HYDROCHLOROTHIAZIDE,0,
212680,1,TABLET;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212680,2,TABLET;ORAL,801MG,0,PIRFENIDONE,PIRFENIDONE,0,
212680,3,TABLET;ORAL,534MG,0,PIRFENIDONE,PIRFENIDONE,0,
212681,1,"TABLET, EXTENDED RELEASE;ORAL",500MG,0,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,0,
212681,2,"TABLET, EXTENDED RELEASE;ORAL",1GM,0,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,0,
212682,1,TABLET;ORAL,EQ 2.5MG BASE,0,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,0,
212682,2,TABLET;ORAL,EQ 5MG BASE,0,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,0,
212682,3,TABLET;ORAL,EQ 10MG BASE,0,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,0,
212682,4,TABLET;ORAL,EQ 20MG BASE,0,NEBIVOLOL HYDROCHLORIDE,NEBIVOLOL HYDROCHLORIDE,0,
212687,1,CAPSULE;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212688,1,"TABLET, EXTENDED RELEASE;ORAL",750MG,0,LEVETIRACETAM,LEVETIRACETAM,0,
212689,1,TABLET;ORAL,200MG;300MG,0,EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATE,EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE,0,
212689,2,TABLET;ORAL,100MG;150MG,0,EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATE,EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE,0,
212689,3,TABLET;ORAL,133MG;200MG,0,EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATE,EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE,0,
212689,4,TABLET;ORAL,167MG;250MG,0,EMTRICITABINE AND TENOFOVIR DISOPROXIL FUMARATE,EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE,0,
212690,1,SOLUTION;ORAL,0.234GM/ML;0.096GM/ML;0.13GM/ML;0.04GM/ML,1,XYWAV,CALCIUM OXYBATE; MAGNESIUM OXYBATE; POTASSIUM OXYBATE; SODIUM OXYBATE,1,
212692,1,INJECTABLE;INJECTION,2MEQ/ML,0,POTASSIUM ACETATE,POTASSIUM ACETATE,0,
212695,1,OINTMENT;TOPICAL,5%,0,LIDOCAINE,LIDOCAINE,0,
212697,1,TABLET;ORAL,5MG,0,METHYLPHENIDATE HYDROCHLORIDE,METHYLPHENIDATE HYDROCHLORIDE,0,
212697,2,TABLET;ORAL,10MG,0,METHYLPHENIDATE HYDROCHLORIDE,METHYLPHENIDATE HYDROCHLORIDE,0,
212697,3,TABLET;ORAL,20MG,0,METHYLPHENIDATE HYDROCHLORIDE,METHYLPHENIDATE HYDROCHLORIDE,0,
212699,1,SUSPENSION;ORAL,200MG/5ML;40MG/5ML,0,SULFAMETHOXAZOLE AND TRIMETHOPRIM,SULFAMETHOXAZOLE; TRIMETHOPRIM,0,
212702,1,SYRUP;ORAL,60MG/5ML,0,PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE,0,
212705,1,SUSPENSION;ORAL,25MG/ML,0,NAPROXEN,NAPROXEN,0,
212706,1,CAPSULE;ORAL,0.02MG;1MG,0,MERZEE,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,0,
212708,1,TABLET;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212708,2,TABLET;ORAL,801MG,0,PIRFENIDONE,PIRFENIDONE,0,
212714,1,TABLET;ORAL,10MG,0,CLOBAZAM,CLOBAZAM,0,
212714,2,TABLET;ORAL,20MG,0,CLOBAZAM,CLOBAZAM,0,
212714,3,TABLET;ORAL,5MG,0,CLOBAZAM,CLOBAZAM,0,
212715,1,SUSPENSION/DROPS;OPHTHALMIC,0.1%;0.3%,0,TOBRAMYCIN AND DEXAMETHASONE,DEXAMETHASONE; TOBRAMYCIN,0,
212718,1,SUSPENSION;ORAL,200MG/5ML,0,ACYCLOVIR,ACYCLOVIR,0,
212721,1,INJECTABLE;INJECTION,EQ 1GM BASE/VIAL,0,CEFEPIME HYDROCHLORIDE,CEFEPIME HYDROCHLORIDE,0,
212721,2,INJECTABLE;INJECTION,EQ 2GM BASE/VIAL,0,CEFEPIME HYDROCHLORIDE,CEFEPIME HYDROCHLORIDE,0,
212722,1,TABLET; ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212722,2,TABLET; ORAL,534MG,0,PIRFENIDONE,PIRFENIDONE,0,
212722,3,TABLET;ORAL,801MG,0,PIRFENIDONE,PIRFENIDONE,0,
212725,1,CAPSULE;ORAL,100MG,1,ROZLYTREK,ENTRECTINIB,0,
212725,2,CAPSULE;ORAL,200MG,1,ROZLYTREK,ENTRECTINIB,1,
212726,1,CAPSULE;ORAL,100MG,2,ROZLYTREK,ENTRECTINIB,0,
212726,2,CAPSULE;ORAL,200MG,2,ROZLYTREK,ENTRECTINIB,0,
212727,1,TABLET;ORAL,EQ 1MG BASE,0,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,0,
212727,2,TABLET;ORAL,EQ 2MG BASE,0,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,0,
212727,3,TABLET;ORAL,EQ 4MG BASE,0,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,0,
212727,4,TABLET;ORAL,EQ 8MG BASE,0,DOXAZOSIN MESYLATE,DOXAZOSIN MESYLATE,0,
212728,1,"TABLET, ORALLY DISINTEGRATING;ORAL",EQ 75MG BASE,1,NURTEC ODT,RIMEGEPANT SULFATE,1,
212730,1,TABLET;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212730,2,TABLET;ORAL,801MG,0,PIRFENIDONE,PIRFENIDONE,0,
212731,1,CAPSULE;ORAL,267MG,0,PIRFENIDONE,PIRFENIDONE,0,
212732,1,CAPSULE;ORAL,EQ 100MG BASE,0,NINTEDANIB,NINTEDANIB,0,
212732,2,CAPSULE;ORAL,EQ 150MG BASE,0,NINTEDANIB,NINTEDANIB,0,
212739,1,CAPSULE;ORAL,EQ 30MG BASE,0,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,0,
212739,2,CAPSULE;ORAL,EQ 45MG BASE,0,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,0,
212739,3,CAPSULE;ORAL,EQ 75MG BASE,0,OSELTAMIVIR PHOSPHATE,OSELTAMIVIR PHOSPHATE,0,
212743,1,TABLET;ORAL,750MG,0,CHLORZOXAZONE,CHLORZOXAZONE,0,
212743,2,TABLET;ORAL,375MG,0,CHLORZOXAZONE,CHLORZOXAZONE,0,
212744,1,"CAPSULE, EXTENDED RELEASE;ORAL",225MG,0,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE,0,
212744,2,"CAPSULE, EXTENDED RELEASE;ORAL",325MG,0,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE,0,
212744,3,"CAPSULE, EXTENDED RELEASE;ORAL",425MG,0,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE,0,
212747,2,TABLET;ORAL,534MG,0,PIRFENIDONE,PIRFENIDONE,0,
212747,3,TABLET;ORAL,801MG,0,PIRFENIDONE,PIRFENIDONE,0,
212750,1,CAPSULE;ORAL,0.125MG,0,DOFETILIDE,DOFETILIDE,0,
212750,2,CAPSULE;ORAL,0.25MG,0,DOFETILIDE,DOFETILIDE,0,
212750,3,CAPSULE;ORAL,0.5MG,0,DOFETILIDE,DOFETILIDE,0,
212756,1,"FILM;BUCCAL, SUBLINGUAL",EQ 8MG BASE;EQ 2MG BASE,0,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,0,
212756,2,"FILM;BUCCAL, SUBLINGUAL",EQ 12MG BASE;EQ 3MG BASE,0,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,0,
